,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
294,309.1587607860565,8.89867,0.000129396,0.001593344
295,310.21284914016724,8.90028,0.000131469,0.001595471
296,311.26423954963684,8.89965,0.000133584,0.001597494
297,312.31282329559326,8.90281,0.000135793,0.001599097
298,313.3670184612274,8.90476,0.000137897,0.0016007
299,314.4102008342743,8.90604,0.000139133,0.001602828
300,315.46934747695923,8.90615,0.000141059,0.00160485
301,316.51841592788696,8.90894,0.000142766,0.001607135
302,317.5729944705963,8.9107,0.000143928,0.001609115
303,318.6237688064575,8.91309,0.00014532,0.00161162
304,319.6731185913086,8.91433,0.000146346,0.001613098
305,320.7219204902649,8.91424,0.000147906,0.001615298
306,321.78057885169983,8.91556,0.00014978,0.001618033
307,322.8295247554779,8.91736,0.000151267,0.001620066
308,323.88404273986816,8.91888,0.00015267,0.001622131
309,324.9347848892212,8.92138,0.000154324,0.001623891
310,325.98389959335327,8.92283,0.00015602,0.001626008
311,327.0325391292572,8.92655,0.000157706,0.001627633
312,328.0814564228058,8.92891,0.000159266,0.001630284
313,329.1307303905487,8.93087,0.000160721,0.001631237
314,330.18278193473816,8.92973,0.000162365,0.001633092
315,331.23420214653015,8.93263,0.000163936,0.001634989
316,332.29363322257996,8.93545,0.000165914,0.001637609
317,333.3439393043518,8.93702,0.000167631,0.001638898
318,334.39466190338135,8.93818,0.000169223,0.001641036
319,335.4448173046112,8.93954,0.000170919,0.001643435
320,336.4915282726288,8.94216,0.000172845,0.001645479
321,337.54089975357056,8.94417,0.000174217,0.001646988
322,338.5995988845825,8.94587,0.000175777,0.001648979
323,339.6481034755707,8.94596,0.000177787,0.001650394
324,340.6937165260315,8.94552,0.000179211,0.001653244
325,341.74357748031616,8.94808,0.000180719,0.001654827
326,342.8020944595337,8.94931,0.00018254,0.001656723
327,343.8519639968872,8.95218,0.000184027,0.00165818
328,344.9042418003082,8.95407,0.000186309,0.001660234
329,345.9498710632324,8.95523,0.000188539,0.001663137
330,346.99921345710754,8.95731,0.000190435,0.001664499
331,348.0581302642822,8.95895,0.000192267,0.001666218
332,349.1066999435425,8.95915,0.000194319,0.001667894
333,350.15585112571716,8.96083,0.00019569,0.001670525
334,351.2113378047943,8.9617,0.000197638,0.001671541
